SinmeB\_0001 & 0 & 0.0065 & 0 \\
SinmeB\_0003 & 0.0008 & 0.00005 & NA \\
SinmeB\_0004 & 0 & 0.0001 & 0 \\
SinmeB\_0005 & 0 & 0.0001 & 0 \\
SinmeB\_0006 & 0 & 0 & 0 \\
SinmeB\_0007 & 0 & 0.0197 & 0 \\
SinmeB\_0008 & 0 & 0 & 0 \\
SinmeB\_0009 & 0 & 0 & 0 \\
SinmeB\_0010 & 0 & 0 & 0 \\
SinmeB\_0011 & 0 & 0 & 0 \\
SinmeB\_0013 & 0.0022 & 0 & NA \\
SinmeB\_0014 & 0.0008 & 0 & NA \\
SinmeB\_0017 & 0.0016 & 0.0059 & 0.27267 \\
SinmeB\_0019 & 0 & 0 & 0 \\
SinmeB\_0022 & 0 & 0.0001 & 0 \\
SinmeB\_0023 & 0.0024 & 0 & NA \\
SinmeB\_0025 & 0 & 0 & 0 \\
SinmeB\_0027 & 0 & 0 & 0 \\
SinmeB\_0028 & 0 & 0.0000333333333333333 & 0 \\
SinmeB\_0029 & 0 & 0.00375 & 0 \\
SinmeB\_0030 & 0 & 0.0001 & 0 \\
SinmeB\_0032 & 0.0004 & 0.0013 & 0.27407 \\
SinmeB\_0037 & 0.0004 & 0.003 & 0.1347 \\
SinmeB\_0039 & 0 & 0 & 0 \\
SinmeB\_0040 & 0.0018 & 0 & NA \\
SinmeB\_0042 & 0.0005 & 0 & NA \\
SinmeB\_0044 & 0 & 0.01595 & 0 \\
SinmeB\_0045 & 0 & 0.0101 & 0 \\
SinmeB\_0049 & 0 & 0.00005 & 0 \\
SinmeB\_0050 & 0 & 0 & 0 \\
SinmeB\_0051 & 0 & 0 & 0 \\
SinmeB\_0053 & 0 & 0 & 0 \\
SinmeB\_0054 & 0 & 0 & 0 \\
SinmeB\_0056 & 0 & 0 & 0 \\
SinmeB\_0057 & 0 & 0 & 0 \\
SinmeB\_0058 & 0.00126666666666667 & 0 & NA \\
SinmeB\_0059 & 0.0018 & 0 & NA \\
SinmeB\_0061 & 0.0006 & 0 & NA \\
SinmeB\_0063 & 0.0012 & 0 & NA \\
SinmeB\_0066 & 0 & 0.0087 & 0 \\
SinmeB\_0067 & 0 & 0.00005 & 0 \\
SinmeB\_0069 & 0 & 0 & 0 \\
SinmeB\_0071 & 0 & 0.0019 & 0 \\
SinmeB\_0072 & 0 & 0.0001 & 0 \\
SinmeB\_0076 & 0 & 0.0001 & 0 \\
SinmeB\_0083 & 0 & 0 & 0 \\
SinmeB\_0084 & 0.0022 & 0 & NA \\
SinmeB\_0085 & 0 & 0 & 0 \\
SinmeB\_0086 & 0 & 0 & 0 \\
SinmeB\_0087 & 0 & 0.0037 & 0 \\
SinmeB\_0088 & 0.00173333333333333 & 0.00113333333333333 & NA \\
SinmeB\_0089 & 0.00025 & 0.00045 & NA \\
SinmeB\_0093 & 0 & 0 & 0 \\
SinmeB\_0094 & 0 & 0 & 0 \\
SinmeB\_0095 & 0 & 0 & 0 \\
SinmeB\_0099 & 0.00106666666666667 & 0.0000666666666666667 & NA \\
SinmeB\_0100 & 0.0017 & 0 & NA \\
SinmeB\_0101 & 0.000875 & 0.00405 & NA \\
SinmeB\_0103 & 0.0012 & 0.0046 & 0.27071 \\
SinmeB\_0109 & 0 & 0.0038 & 0 \\
SinmeB\_0111 & 0.001 & 0.0025 & 0.39609 \\
SinmeB\_0112 & 0 & 0 & 0 \\
SinmeB\_0114 & 0.0007 & 0.0034 & 0.21444 \\
SinmeB\_0115 & 0 & 0.0001 & 0 \\
SinmeB\_0116 & 0 & 0.0001 & 0 \\
SinmeB\_0117 & 0 & 0.0001 & 0 \\
SinmeB\_0118 & 0.0012 & 0.00005 & NA \\
SinmeB\_0119 & 0.0019 & 0.00445 & NA \\
SinmeB\_0120 & 0 & 0.0001 & 0 \\
SinmeB\_0121 & 0 & 0.0001 & 0 \\
SinmeB\_0122 & 0 & 0.0001 & 0 \\
SinmeB\_0123 & 0.0011 & 0.005 & 0.21383 \\
SinmeB\_0126 & 0.001 & 0 & NA \\
SinmeB\_0127 & 0 & 0.0113 & 0 \\
SinmeB\_0129 & 0.0012 & 0.0038 & 0.31696 \\
SinmeB\_0131 & 0.0016 & 0.0037 & 0.42645 \\
SinmeB\_0132 & 0.0021 & 0 & NA \\
SinmeB\_0133 & 0.0013 & 0.006 & 0.20813 \\
SinmeB\_0134 & 0.00135 & 0 & NA \\
SinmeB\_0136 & 0 & 0 & 0 \\
SinmeB\_0137 & 0 & 0.0026 & 0 \\
SinmeB\_0139 & 0 & 0 & 0 \\
SinmeB\_0143 & 0 & 0 & 0 \\
SinmeB\_0145 & 0 & 0 & 0 \\
SinmeB\_0147 & 0.0018 & 0 & NA \\
SinmeB\_0148 & 0.001 & 0 & NA \\
SinmeB\_0150 & 0 & 0 & 0 \\
SinmeB\_0152 & 0.0019 & 0 & NA \\
SinmeB\_0153 & 0.001 & 0.0192 & 0.05278 \\
SinmeB\_0154 & 0.00045 & 0.00675 & 0.056215 \\
SinmeB\_0155 & 0 & 0.001325 & 0 \\
SinmeB\_0156 & 0 & 0 & 0 \\
SinmeB\_0157 & 0 & 0.0064 & 0 \\
SinmeB\_0160 & 0 & 0.00005 & 0 \\
SinmeB\_0161 & 0 & 0 & 0 \\
SinmeB\_0162 & 0.0013 & 0.0095 & 0.13238 \\
SinmeB\_0164 & 0 & 0 & 0 \\
SinmeB\_0167 & 0 & 0 & 0 \\
SinmeB\_0172 & 0 & 0.00482 & 0 \\
SinmeB\_0173 & 0 & 0 & 0 \\
SinmeB\_0174 & 0 & 0.00005 & 0 \\
SinmeB\_0175 & 0.0012 & 0 & NA \\
SinmeB\_0179 & 0.0016 & 0.0214 & 0.07532 \\
SinmeB\_0180 & 0 & 0.0929 & 0 \\
SinmeB\_0181 & 0.0045 & 0.0404 & 0.11048 \\
SinmeB\_0183 & 0 & 0.0397 & 0 \\
SinmeB\_0184 & 0 & 0.0001 & 0 \\
SinmeB\_0185 & 0 & 0 & 0 \\
SinmeB\_0187 & 0 & 0.0029 & 0 \\
SinmeB\_0189 & 0 & 0.0001 & 0 \\
SinmeB\_0192 & 0 & 0.0001 & 0 \\
SinmeB\_0193 & 0 & 0.0036 & 0 \\
SinmeB\_0194 & 0.0014 & 0 & NA \\
SinmeB\_0195 & 0.0028 & 0 & NA \\
SinmeB\_0196 & 0 & 0.0001 & 0 \\
SinmeB\_0197 & 0.0007 & 0.000783333333333333 & NA \\
SinmeB\_0198 & 0 & 0.0001 & 0 \\
SinmeB\_0199 & 0 & 0 & 0 \\
SinmeB\_0200 & 0 & 0.0001 & 0 \\
SinmeB\_0202 & 0.0017 & 0.0135 & 0.12367 \\
SinmeB\_0204 & 0.0013 & 0 & NA \\
SinmeB\_0205 & 0.0011 & 0 & NA \\
SinmeB\_0206 & 0 & 0 & 0 \\
SinmeB\_0207 & 0 & 0 & 0 \\
SinmeB\_0209 & 0 & 0.0001 & 0 \\
SinmeB\_0210 & 0 & 0.0001 & 0 \\
SinmeB\_0211 & 0 & 0 & 0 \\
SinmeB\_0213 & 0.0009 & 0 & NA \\
SinmeB\_0215 & 0 & 0.0035 & 0 \\
SinmeB\_0218 & 0.0011 & 0.0061 & 0.17951 \\
SinmeB\_0222 & 0.0006 & 0.0032 & 0.19881 \\
SinmeB\_0224 & 0 & 0 & 0 \\
SinmeB\_0229 & 0.0015 & 0 & NA \\
SinmeB\_0230 & 0 & 0.0001 & 0 \\
SinmeB\_0232 & 0 & 0.0001 & 0 \\
SinmeB\_0233 & 0.000366666666666667 & 0.0000333333333333333 & NA \\
SinmeB\_0234 & 0 & 0 & 0 \\
SinmeB\_0235 & 0 & 0 & 0 \\
SinmeB\_0236 & 0 & 0.00915 & 0 \\
SinmeB\_0237 & 0 & 0.0151 & 0 \\
SinmeB\_0238 & 0.0014 & 0.0028 & 0.48311 \\
SinmeB\_0240 & 0 & 0.0001 & 0 \\
SinmeB\_0242 & 0.002 & 0.0043 & 0.47411 \\
SinmeB\_0245 & 0.00035 & 0.0052 & 0.104185 \\
SinmeB\_0246 & 0 & 0.0056 & 0 \\
SinmeB\_0248 & 0 & 0 & 0 \\
SinmeB\_0250 & 0 & 0.0001 & 0 \\
SinmeB\_0252 & 0 & 0 & 0 \\
SinmeB\_0253 & 0 & 0.0027 & 0 \\
SinmeB\_0255 & 0.0006 & 0.0026 & 0.21799 \\
SinmeB\_0258 & 0 & 0.0072 & 0 \\
SinmeB\_0260 & 0 & 0 & 0 \\
SinmeB\_0261 & 0 & 0.0001 & 0 \\
SinmeB\_0262 & 0.0027 & 0 & NA \\
SinmeB\_0263 & 0.0018 & 0 & NA \\
SinmeB\_0264 & 0 & 0 & 0 \\
SinmeB\_0268 & 0 & 0.0001 & 0 \\
SinmeB\_0270 & 0.0008 & 0 & NA \\
SinmeB\_0273 & 0 & 0.0001 & 0 \\
SinmeB\_0275 & 0 & 0 & 0 \\
SinmeB\_0278 & 0 & 0.00265 & 0 \\
SinmeB\_0281 & 0.00215 & 0 & NA \\
SinmeB\_0282 & 0 & 0 & 0 \\
SinmeB\_0283 & 0 & 0 & 0 \\
SinmeB\_0284 & 0 & 0.0038 & 0 \\
SinmeB\_0286 & 0 & 0.00215 & 0 \\
SinmeB\_0287 & 0.00125 & 0 & NA \\
SinmeB\_0288 & 0 & 0 & 0 \\
SinmeB\_0290 & 0.0012 & 0 & NA \\
SinmeB\_0293 & 0 & 0.0098 & 0 \\
SinmeB\_0294 & 0.002 & 0 & NA \\
SinmeB\_0296 & 0 & 0.0001 & 0 \\
SinmeB\_0298 & 0 & 0.016 & 0 \\
SinmeB\_0299 & 0 & 0 & 0 \\
SinmeB\_0300 & 0 & 0 & 0 \\
SinmeB\_0301 & 0 & 0 & 0 \\
SinmeB\_0302 & 0.0005 & 0.0026 & 0.18927 \\
SinmeB\_0304 & 0.0008 & 0.004 & 0.10225 \\
SinmeB\_0305 & 0 & 0.0000333333333333333 & 0 \\
SinmeB\_0306 & 0.0018 & 0.005 & 0.36701 \\
SinmeB\_0308 & 0.0028 & 0 & NA \\
SinmeB\_0309 & 0.0011 & 0.00596666666666667 & 0.186906666666667 \\
SinmeB\_0311 & 0 & 0.0032 & 0 \\
SinmeB\_0312 & 0 & 0.00005 & 0 \\
SinmeB\_0313 & 0.001 & 0 & NA \\
SinmeB\_0314 & 0 & 0.0076 & 0 \\
SinmeB\_0316 & 0 & 0.00156666666666667 & 0 \\
SinmeB\_0318 & 0 & 0 & 0 \\
SinmeB\_0320 & 0 & 0.00745 & 0 \\
SinmeB\_0321 & 0 & 0.0001 & 0 \\
SinmeB\_0322 & 0.00245 & 0.0118 & 0.22062 \\
SinmeB\_0323 & 0 & 0.0051 & 0 \\
SinmeB\_0324 & 0.0012 & 0 & NA \\
SinmeB\_0326 & 0 & 0 & 0 \\
SinmeB\_0327 & 0 & 0 & 0 \\
SinmeB\_0328 & 0 & 0 & 0 \\
SinmeB\_0329 & 0 & 0.000025 & 0 \\
SinmeB\_0330 & 0 & 0 & 0 \\
SinmeB\_0331 & 0 & 0.0001 & 0 \\
SinmeB\_0332 & 0 & 0.00005 & 0 \\
SinmeB\_0333 & 0 & 0 & 0 \\
SinmeB\_0334 & 0.0022 & 0 & NA \\
SinmeB\_0335 & 0 & 0 & 0 \\
SinmeB\_0336 & 0 & 0.0001 & 0 \\
SinmeB\_0337 & 0.0009 & 0 & NA \\
SinmeB\_0339 & 0.0011 & 0.0063 & NA \\
SinmeB\_0340 & 0 & 0.0079 & 0 \\
SinmeB\_0341 & 0.0015 & 0 & NA \\
SinmeB\_0342 & 0 & 0 & 0 \\
SinmeB\_0344 & 0 & 0.0001 & 0 \\
SinmeB\_0346 & 0.0014 & 0 & NA \\
SinmeB\_0347 & 0 & 0 & 0 \\
SinmeB\_0350 & 0 & 0 & 0 \\
SinmeB\_0352 & 0 & 0.00005 & 0 \\
SinmeB\_0355 & 0 & 0 & 0 \\
SinmeB\_0358 & 0.0019 & 0 & NA \\
SinmeB\_0360 & 0.0014 & 0 & NA \\
SinmeB\_0361 & 0 & 0.0001 & 0 \\
SinmeB\_0364 & 0 & 0 & 0 \\
SinmeB\_0365 & 0 & 0 & 0 \\
SinmeB\_0368 & 0.0021 & 0.0158 & 0.13353 \\
SinmeB\_0369 & 0 & 0 & 0 \\
SinmeB\_0370 & 0 & 0 & 0 \\
SinmeB\_0372 & 0 & 0 & 0 \\
SinmeB\_0373 & 0.0052 & 0 & NA \\
SinmeB\_0374 & 0 & 0.0052 & 0 \\
SinmeB\_0376 & 0 & 0.007 & 0 \\
SinmeB\_0377 & 0 & 0 & 0 \\
SinmeB\_0378 & 0 & 0.00005 & 0 \\
SinmeB\_0379 & 0 & 0 & 0 \\
SinmeB\_0380 & 0 & 0 & 0 \\
SinmeB\_0382 & 0 & 0.0001 & 0 \\
SinmeB\_0384 & 0 & 0.0059 & 0 \\
SinmeB\_0385 & 0 & 0.0088 & 0 \\
SinmeB\_0386 & 0 & 0.0001 & 0 \\
SinmeB\_0388 & 0 & 0 & 0 \\
SinmeB\_0389 & 0 & 0.00005 & 0 \\
SinmeB\_0390 & 0 & 0 & 0 \\
SinmeB\_0391 & 0 & 0.0160666666666667 & 0 \\
SinmeB\_0392 & 0.0004 & 0.0067 & 0.0203566666666667 \\
SinmeB\_0393 & 0.00125 & 0.00005 & NA \\
SinmeB\_0395 & 0 & 0.0021 & 0 \\
SinmeB\_0397 & 0.0016 & 0 & NA \\
SinmeB\_0399 & 0 & 0.0027 & 0 \\
SinmeB\_0401 & 0 & 0.0024 & 0 \\
SinmeB\_0404 & 0 & 0.0023 & 0 \\
SinmeB\_0405 & 0.0008 & 0.0028 & 0.28666 \\
SinmeB\_0407 & 0 & 0.0042 & 0 \\
SinmeB\_0408 & 0 & 0 & 0 \\
SinmeB\_0409 & 0 & 0.0001 & 0 \\
SinmeB\_0410 & 0.0003 & 0.00363333333333333 & NA \\
SinmeB\_0412 & 0 & 0 & 0 \\
SinmeB\_0413 & 0.0028 & 0 & NA \\
SinmeB\_0414 & 0 & 0.0091 & 0 \\
SinmeB\_0415 & 0.0017 & 0.0024 & 0.72754 \\
SinmeB\_0419 & 0.0026 & 0.01395 & 0.108705 \\
SinmeB\_0420 & 0.000433333333333333 & 0.0112666666666667 & 0.01318 \\
SinmeB\_0423 & 0.0021 & 0.0438 & 0.04873 \\
SinmeB\_0425 & 0 & 0.0048 & 0 \\
SinmeB\_0426 & 0.002 & 0.0101 & 0.19791 \\
SinmeB\_0427 & 0 & 0.0105 & 0 \\
SinmeB\_0428 & 0.005 & 0.02635 & 0.17225 \\
SinmeB\_0429 & 0 & 0.008 & 0 \\
SinmeB\_0430 & 0.0063 & 0.0537 & 0.11742 \\
SinmeB\_0432 & 0.0004 & 0.0643 & 0.00571 \\
SinmeB\_0434 & 0.0005 & 0.0142 & 0.029295 \\
SinmeB\_0435 & 0.0015 & 0.0102 & 0.14393 \\
SinmeB\_0437 & 0.0033 & 0.0173 & 0.18931 \\
SinmeB\_0439 & 0 & 0.00005 & 0 \\
SinmeB\_0440 & 0 & 0.0306 & 0 \\
SinmeB\_0441 & 0.0034 & 0.0177 & 0.19259 \\
SinmeB\_0442 & 0.0028 & 0 & NA \\
SinmeB\_0443 & 0.0033 & 0.0608 & 0.05498 \\
SinmeB\_0444 & 0 & 0.0307 & 0 \\
SinmeB\_0445 & 0 & 0.02885 & 0 \\
SinmeB\_0447 & 0 & 0.0189 & 0 \\
SinmeB\_0449 & 0 & 0.0454 & 0 \\
SinmeB\_0451 & 0 & 0.00865 & 0 \\
SinmeB\_0452 & 0.0012 & 0.0601 & 0.02032 \\
SinmeB\_0454 & 0.0069 & 0.0097 & 0.71251 \\
SinmeB\_0455 & 0.0037 & 0.0635 & 0.05775 \\
SinmeB\_0457 & 0.0014 & 0.0117 & 0.19217 \\
SinmeB\_0458 & 0.0029 & 0.034 & 0.08478 \\
SinmeB\_0459 & 0.0042 & 0.0569 & 0.07293 \\
SinmeB\_0463 & 0.1141 & 0.43185 & 0.281695 \\
SinmeB\_0465 & 0.0034 & 0.0073 & 0.46948 \\
SinmeB\_0473 & 0.00335 & 0.0099 & 0.402225 \\
SinmeB\_0474 & 0.0021 & 0.037 & 0.041745 \\
SinmeB\_0475 & 0.012 & 0.0464 & 0.25917 \\
SinmeB\_0476 & 0.0062 & 0.0278 & 0.22373 \\
SinmeB\_0477 & 0.0021 & 0.0098 & 0.21771 \\
SinmeB\_0478 & 0.0023 & 0.0311 & 0.07553 \\
SinmeB\_0480 & 0.00075 & 0.0453 & 0.017415 \\
SinmeB\_0481 & 0.0092 & 0.0243 & 0.37952 \\
SinmeB\_0482 & 0.0022 & 0.0597 & 0.03641 \\
SinmeB\_0484 & 0.0017 & 0.0451 & 0.03792 \\
SinmeB\_0486 & 0.001 & 0.0043 & 0.24094 \\
SinmeB\_0487 & 0 & 0.0057 & 0 \\
SinmeB\_0488 & 0 & 0.0306 & 0 \\
SinmeB\_0489 & 0.0018 & 0.0297 & 0.0695833333333333 \\
SinmeB\_0490 & 0.0069 & 0.0181 & 0.38247 \\
SinmeB\_0491 & 0.004 & 0.0785 & 0.05111 \\
SinmeB\_0492 & 0.0037 & 0.064 & 0.05841 \\
SinmeB\_0493 & 0.008 & 0.0559 & 0.14232 \\
SinmeB\_0495 & 0 & 0.0001 & 0 \\
SinmeB\_0496 & 0.0026 & 0.0091 & 0.28626 \\
SinmeB\_0498 & 0.00205 & 0.0363 & 0.03971 \\
SinmeB\_0499 & 0.00815 & 0.06205 & 0.127675 \\
SinmeB\_0525 & 0.0089 & 0.0195 & 0.45669 \\
SinmeB\_0526 & 0.0012 & 0.0182 & 0.06352 \\
SinmeB\_0528 & 0.0013 & 0.0253 & 0.05144 \\
SinmeB\_0531 & 0.00126666666666667 & 0.0468333333333333 & 0.107806666666667 \\
SinmeB\_0532 & 0 & 0.0466 & 0 \\
SinmeB\_0533 & 0 & 0.0341 & 0 \\
SinmeB\_0534 & 0 & 0.01275 & 0 \\
SinmeB\_0536 & 0.0011 & 0.0156 & 0.0687 \\
SinmeB\_0537 & 0 & 0.0152 & 0 \\
